P1_B2004,P1_B2016,P1_B3004,P1_B3005,P1_B4002,P1_B4005,P1_B400B,P1_B4022,P1_FCV01D,P1_FCV01Z,P1_FCV02D,P1_FCV02Z,P1_FCV03D,P1_FCV03Z,P1_FT01,P1_FT01Z,P1_FT02,P1_FT02Z,P1_FT03,P1_FT03Z,P1_LCV01D,P1_LCV01Z,P1_LIT01,P1_PCV01D,P1_PCV01Z,P1_PCV02D,P1_PCV02Z,P1_PIT01,P1_PIT02,P1_PP01AD,P1_PP01AR,P1_TIT01,P1_TIT02,P2_24Vdc,P2_CO_rpm,P2_HILout,P2_MSD,P2_SIT01,P2_SIT02,P2_VT01,P2_VXT02,P2_VXT03,P2_VYT02,P2_VYT03,P3_FIT01,P3_LCP01D,P3_LCV01D,P3_LIT01,P3_PIT01,P4_HT_FD,P4_HT_LD,P4_HT_PO,P4_HT_PS,P4_LD,P4_ST_FD,P4_ST_GOV,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01,class
0.10178,1.57962,403.78854,985.37353,32.59527,100,2843.09473,36.78988,100,99.90845,0,-1.86768,50.35167,50.90485,177.42157,840.91187,1984.25293,2842.81396,241.28999,988.70636,9.60607,9.53827,407.6167,45.75831,45.60242,12,12.25433,1.40015,0.27557,540833,540833,34.90295,35.1471,28.02122,54116,721.59424,763.19324,786,785.86816,11.86851,-2.9756,-0.9858,4.0019,5.7812,-25,56,16144,16428,-23,-0.00022,75.23148,75.43042,0,451.91333,-0.00181,20374,376.48291,377.24249,0,10053,27561,0
0.10178,1.57428,403.78854,985.37353,32.59527,100,2842.81396,36.77653,100,99.90845,0,-1.86768,50.3566,50.90485,177.80304,843.52118,1988.2583,2839.5852,240.71783,988.27142,9.51016,9.53827,407.71896,45.82001,45.60242,12,12.25433,1.39938,0.2771,540833,540833,34.8877,35.1471,28.02905,54124,705.47485,763.19324,783,782.95044,11.92464,-2.8313,-1.0486,3.6166,5.5324,-19,56,16144,16402,-23,-0.00022,75.20978,75.43042,0,451.46124,-0.00354,20415,375.81378,377.00738,0,10053,27569,0
0.10178,1.57336,403.78854,985.37353,32.59527,100,2839.5852,36.77424,100,99.91608,0,-1.86768,50.30848,50.90485,177.42157,844.39093,1963.84424,2841.41016,241.48076,989.14117,9.51516,9.53827,407.71896,45.90627,46.63238,12,12.26196,1.40778,0.2771,540833,540833,34.90295,35.13183,28.03162,54108,714.64844,763.19324,775,775.26624,11.99751,-2.8818,-0.9075,2.7426,4.8783,152,48,16144,16374,-23,0,75.18808,75.43042,0,448.78473,0.00058,20334,374.49365,376.73608,0,10053,27561,0
0.10178,1.57214,403.78854,985.37353,32.59527,100,2841.41016,36.77119,100,99.91608,0,-1.86768,50.3482,50.90485,179.90114,843.52118,1969.18481,2844.35815,241.09929,987.83667,9.41747,9.53827,407.77008,45.94279,46.7926,12,12.26196,1.40854,0.27634,540833,540833,34.90295,35.1471,28.03162,54119,707.6477,763.19324,780,779.60181,11.98086,-3.3451,-1.3004,2.7953,5.2347,125,48,16128,16330,-23,-0.00022,75.15915,75.35809,0,450.57513,-0.00015,20349,375.27124,376.98932,0,10053,27564,0
0.10178,1.57214,403.78854,985.37353,32.59527,100,2844.35815,36.77119,100,99.91608,0,-1.86768,50.26529,50.90485,179.51965,849.17462,1990.547,2826.3894,241.48076,989.57611,9.41093,9.53827,407.87231,46.02097,46.89941,12,12.26196,1.4093,0.27634,540833,540833,34.90295,35.1471,28.03074,54117,711.17554,763.19324,782,781.70288,11.95308,-3.7349,-1.6329,3.033,5.6968,7,48,16128,16300,-23,0,75.15915,75.35809,0,450.3219,0.00137,20279,374.20429,376.37445,0,10053,27564,0
0.10178,1.57123,403.78854,985.37353,32.59527,100,2826.3894,36.7689,100,99.91608,0,-1.86768,50.28501,50.90485,178.37523,848.30481,1996.07849,2830.32007,240.90852,988.70636,9.32821,9.53827,407.87231,46.09396,46.89941,12,12.26196,1.4093,0.27481,540833,540833,34.90295,35.1471,28.02642,54120,704.24194,763.19324,786,785.80005,11.89199,-3.991,-1.6337,3.3777,6.0066,-25,48,16128,16273,-23,-0.00022,75.13745,75.35809,0,451.6059,-0.00289,20391,376.22974,376.93506,0,10053,27565,0
0.10178,1.57611,403.78854,985.37353,32.59527,100,2830.32007,36.7811,100,99.91608,0,-1.86768,50.23515,50.90485,177.61227,845.6955,1985.58801,2846.04248,240.71783,989.57611,9.34696,9.53827,408.02564,46.20056,46.89941,12,12.26196,1.40854,0.27557,540833,540833,34.90295,35.16236,28.02642,54100,718.18237,763.19324,784,783.87506,11.81636,-3.9277,-1.449,3.8759,6.2237,-25,40,16112,16238,-23,-0.00022,75.10849,75.30377,0,448.69428,-0.00166,20358,374.0415,376.6095,0,10053,27567,0
0.10178,1.57169,403.78854,985.37353,32.59527,100,2846.04248,36.77004,100,99.91608,0,-1.86768,50.27313,50.90485,179.71036,843.95599,1992.07288,2850.11377,240.71783,988.27142,9.31013,9.53827,408.17899,46.26474,46.89941,12,12.26196,1.40778,0.2771,540833,540833,34.91821,35.13183,28.02385,54101,707.67822,763.19324,783,783.05395,11.80415,-3.6583,-1.2521,4.1618,6.2431,-25,40,16096,16221,-23,0.00029,75.01447,75.30377,0,446.271,-7.00E-05,20156,371.11182,374.31281,0,10053,27567,0
0.10178,1.56665,403.78854,985.37353,32.59527,100,2850.11377,36.75745,100,99.91608,0,-1.86768,50.2798,50.90485,178.9474,848.73962,1987.11389,2842.39282,241.09929,987.83667,9.25643,9.5459,408.28125,46.32389,46.90704,12,12.26196,1.40778,0.2771,540833,540833,34.90295,35.1471,28.02736,54111,721.68579,763.19324,783,783.2273,11.82231,-3.3454,-1.1175,4.2213,6.1192,-25,40,16080,16164,-23,0.00029,74.78299,75.30377,0,441.13501,0.0021,20122,365.9035,373.4267,0,10053,27574,0
0.10178,1.5665,403.78854,985.37353,32.59527,100,2842.39282,36.75707,100,99.91608,0,-1.86768,50.26994,50.90485,177.42157,847.00006,1976.05127,2847.16553,240.90852,987.83667,9.17489,9.53827,408.28125,46.40252,46.90704,12,12.26196,1.4093,0.27557,540833,540833,34.91821,35.1471,28.02905,54111,718.20679,763.19324,784,784.09705,11.86494,-3.0386,-1.0595,4.0531,5.8908,-15,32,16032,16142,-23,0.00029,74.50809,75.23151,0,437.86169,-7.00E-05,20014,363.98657,371.36499,0,10053,27570,0
0.10178,1.55887,403.78854,985.37353,32.59527,100,2847.16553,36.738,100,99.90845,0,-1.86768,50.22356,50.90485,178.18453,843.52118,1990.547,2843.51587,240.90852,988.70636,9.15938,9.53827,408.4346,46.43382,46.90704,12,12.26196,1.41006,0.27634,540833,540833,34.90295,35.1471,28.02902,54111,711.13892,763.19324,784,783.85657,11.9256,-2.8896,-1.1367,3.6443,5.6305,16,32,15984,16116,-23,0.00029,74.16812,75.05066,0,433.01508,0.00174,19868,359.0495,369.23102,0,10053,27569,0
0.10178,1.55414,403.78854,985.37353,32.59527,100,2843.51587,36.72617,100,99.90845,0,-1.86768,50.2285,50.91248,179.90114,845.26074,1978.91248,2835.37378,240.52705,988.27142,9.10262,9.53827,408.58792,46.47976,46.90704,12,12.26196,1.40854,0.2771,540833,540833,34.90295,35.1471,28.0273,54111,708.99658,763.19324,785,785.28412,11.98395,-3.0061,-1.3075,3.2633,5.5068,17,32,15936,16079,-23,0.00051,73.79196,74.88788,0,429.86835,0.00181,19770,355.73999,367.40454,0,10053,27569,0
0.10178,1.54804,403.78854,985.37353,32.59527,100,2835.37378,36.71091,100,99.90845,0,-1.86768,50.2169,50.90485,178.18453,849.17462,1994.55249,2846.04248,240.90852,988.27142,9.08048,9.53827,408.74127,46.52776,46.90704,12,12.26196,1.41006,0.27557,540833,540833,34.8877,35.16236,28.03257,54092,718.14575,763.19324,784,784.39526,11.99267,-3.2971,-1.5026,3.0379,5.538,1,32,15872,16059,-23,0.00029,73.40857,74.67084,0,428.078,0.00181,19711,353.38904,366.33752,0,10053,27570,0
0.10178,1.54132,403.78854,985.37353,32.59527,100,2846.04248,36.69413,100,99.90845,0,-1.86768,50.24184,50.90485,177.23079,845.26074,1989.02136,2837.47949,240.71783,987.40167,8.99002,9.53827,408.69019,46.55425,46.89941,12,12.26196,1.40854,0.2771,540833,540833,34.90295,35.1471,28.03081,54117,725.1831,763.19324,787,786.65375,11.95986,-3.6952,-1.6704,3.0324,5.7088,21,32,15824,15999,-23,0.00029,72.87326,74.3996,0,423.82812,0.00022,19631,348.48816,364.34821,0,10053,27566,0
0.10178,1.53583,403.78854,985.37353,32.59527,100,2837.47949,36.6804,100,99.91608,0,-1.86768,50.1972,50.90485,177.99374,843.08618,1980.24744,2848.99072,240.33637,988.27142,8.9821,9.53827,408.79242,46.59905,46.89178,12,12.25433,1.40854,0.27557,540833,540833,34.91821,35.1471,28.02736,54101,711.31592,763.19324,786,785.75354,11.88301,-4.0371,-1.6787,3.4392,6.0628,-18,32,15744,15979,-23,0.00029,72.43201,74.20068,0,421.20587,-7.00E-05,19517,348.45196,362.59406,0,10053,27561,0
0.10178,1.52988,403.78854,985.37353,32.59527,100,2848.99072,36.66552,100,99.91608,0,-1.86768,50.20387,50.90485,181.0455,844.82574,1977.76782,2844.91968,241.48076,987.83667,8.96867,9.4696,408.84354,46.63145,46.90704,12,12.25433,1.40854,0.2771,540833,540833,34.90295,35.13183,28.02817,54091,725.37231,763.19324,784,784.422,11.8177,-3.9691,-1.5095,3.8774,6.2494,-13,24,15680,15940,-23,0,71.99075,73.89325,0,417.93256,-0.0013,19434,346.24567,360.64093,0,10053,27562,0
0.10178,1.52301,403.78854,985.37353,32.59527,100,2844.91968,36.64835,100,99.91608,0,-1.86768,50.23054,50.90485,178.18453,851.78375,1983.29932,2838.46216,241.48076,986.96692,8.82473,8.78296,408.89462,46.65608,46.90704,12,12.26196,1.40854,0.27634,540833,540833,34.90295,35.13183,28.03166,54110,714.94751,763.19324,786,786.02832,11.80324,-3.7202,-1.3342,4.1439,6.2498,-1,24,15600,15914,-23,7.00E-05,71.5567,73.54962,0,413.55615,0.00094,19319,344.05743,358.99518,0,10053,27562,0
0.10178,1.5105,403.78854,985.37353,32.59527,100,2838.46216,36.61707,100,99.91608,0,-1.86768,50.11458,50.90485,179.51965,845.26074,1985.20642,2836.63721,241.28999,989.57611,8.77669,8.74481,409.048,46.64762,46.90704,12,12.26196,1.41006,0.27557,540833,540833,34.90295,35.1471,28.0299,54111,722.0459,763.19324,783,782.5816,11.81781,-3.3987,-1.174,4.233,6.1491,-8,24,15536,15891,-23,0,71.11545,73.22412,0,413.55615,0.00174,19258,341.32666,357.71124,0,10053,27569,0
0.10178,1.50836,403.78854,985.37353,32.59527,100,2836.63721,36.61173,100,99.91608,0,-1.86768,50.09777,50.90485,177.42157,848.30481,1988.06763,2840.70825,241.28999,989.57611,8.72929,8.79059,409.20135,46.67938,46.90704,12,12.26196,1.41235,0.27481,540833,540833,34.90295,35.13183,28.02814,54111,725.56152,763.19324,785,784.96258,11.86246,-3.0688,-1.0966,4.0849,5.929,15,24,15456,15839,-23,0,70.55121,72.86237,0,409.39673,0.00094,19183,338.7406,356.02942,0,10053,27566,0
0.10178,1.50211,403.78854,985.37353,32.59527,100,2840.70825,36.59609,100,99.91608,0,-1.86768,50.09922,50.90485,175.89565,843.52118,1986.7323,2842.11182,242.24362,989.14117,8.66502,8.66089,409.20135,46.68367,46.90704,12,12.25433,1.41235,0.27634,540833,540833,34.90295,35.13183,28.02473,54090,715.04517,763.19324,780,780.39832,11.9082,-2.9183,-1.1239,3.8113,5.7285,10,24,15376,15814,-23,0,70.16058,72.55499,0,408.52862,0.00116,19070,337.94488,354.83582,0,10082,27564,0
0.10178,1.48914,403.78854,985.37353,32.59527,100,2844.21777,36.56367,100,99.91608,0,-1.86768,49.97776,50.90485,175.51417,840.04205,1977.19556,2844.21777,241.67146,989.14117,8.53657,8.79822,409.50806,46.68522,46.90704,12,12.26196,1.41388,0.27557,540833,540833,34.90295,35.13183,28.0299,54129,718.50586,763.19324,785,784.82971,11.94527,-2.9146,-1.2196,3.5213,5.5924,22,16,15296,15771,-23,0,69.74826,72.17523,0,406.86487,0.00159,18944,334.4184,352.12317,0,10053,27566,0
0.10178,1.48654,403.78854,985.37353,32.59527,100,2844.21777,36.55718,100,99.91608,0,-1.86768,49.97776,50.90485,176.46791,839.1723,1982.91773,2843.23486,241.28999,991.31543,8.49098,8.75244,409.55917,46.68522,46.90704,12,12.26196,1.41388,0.27481,540833,540833,34.90295,35.13183,28.02733,54089,725.48218,763.19324,786,786.16773,11.99462,-3.1575,-1.442,3.1229,5.5213,36,16,15232,15756,-23,0,69.35764,71.8316,0,402.14484,0.00029,18873,336.49817,350.78485,0,10053,27566,0
0.10178,1.48151,403.78854,985.37353,32.59527,100,2843.23486,36.54459,100,99.9237,0,-1.86768,50.00878,50.90485,178.18453,841.34686,1980.05676,2836.21582,241.48076,990.01093,8.47311,8.82873,409.61026,46.70726,46.90704,12,12.26196,1.41464,0.27634,540833,540833,34.8877,35.13183,28.0221,54129,721.96045,763.19324,785,784.83075,11.98433,-3.4495,-1.5928,3.0096,5.6058,38,16,15168,15721,-23,0,68.98871,71.45184,0,401.04169,0.00015,18799,333.49609,349.10303,0,10053,27567,0
0.10178,1.47723,403.78854,985.37353,32.59527,100,2836.21582,36.53391,100,99.90845,0,-1.86768,50.02676,50.91248,176.6586,845.26074,1961.93677,2840.42749,241.67146,989.14117,8.40518,8.82873,409.55917,46.6652,46.90704,12,12.26196,1.41312,0.27634,540833,540833,34.90295,35.13183,28.02298,54129,725.43335,763.19324,785,784.77307,11.92925,-3.8963,-1.7145,3.1913,5.8953,28,16,15072,15691,-23,-0.00022,68.60532,71.14441,0,400.9151,-0.00231,18785,332.68231,348.07214,0,10053,27570,0
0.10178,1.46533,403.78854,985.37353,32.59527,100,2840.42749,36.50416,100,99.91608,0,-1.86768,49.99342,50.90485,178.7567,841.78162,1982.34558,2838.32178,241.67146,989.57611,8.35209,8.82873,409.76364,46.67613,46.90704,12,12.26196,1.41312,0.2771,540833,540833,34.8877,35.13183,28.02385,54097,725.50049,763.19324,786,786.25879,11.85337,-4.0443,-1.6254,3.644,6.1742,37,16,15008,15663,-23,-0.00022,68.17853,70.78271,0,400.047,-0.00231,18661,329.96967,345.90204,0,10053,27564,0
0.10178,1.46106,403.78854,985.37353,32.59527,100,2838.32178,36.49348,100,99.91608,0,-1.86768,49.95835,50.90485,178.18453,846.56525,1975.09753,2824.98535,241.48076,990.01093,8.2733,8.82873,409.81473,46.65684,46.90704,12,12.26196,1.41235,0.27634,540833,540833,34.90295,35.1471,28.02645,54139,715.02685,763.19324,786,785.61841,11.8008,-3.8147,-1.3903,4.0727,6.2785,37,16,14928,15621,-23,-0.00022,67.82407,70.47528,0,397.55133,-0.00188,18628,329.48138,344.9978,0,10053,27564,0
0.10178,1.45282,403.78854,985.37353,32.59527,100,2824.98535,36.47288,100,99.90845,0,-1.86768,49.9398,50.90485,175.13277,845.26074,1980.81958,2840.00635,240.71783,990.01093,8.23633,8.82873,409.86584,46.64705,46.90704,12,12.26196,1.41235,0.27634,540833,540833,34.90295,35.13183,28.02993,54105,714.97803,763.19324,783,783.35248,11.82527,-3.3413,-1.1485,4.2417,6.1393,46,16,14848,15600,-23,-0.00022,67.5058,70.11359,0,395.48975,-0.00022,18533,327.40161,343.58722,0,10053,27567,0
0.10178,1.44641,403.78854,985.37353,32.59527,100,2840.00635,36.45686,100,99.90845,0,-1.86768,49.93951,50.90485,175.70494,838.30273,1988.63977,2834.67188,242.24362,989.57611,8.25392,8.82873,409.86584,46.63684,46.90704,12,12.26196,1.41388,0.2771,540833,540833,34.90295,35.13183,28.03166,54108,721.97266,763.19324,780,780.2832,11.86619,-3.0349,-1.0966,4.0429,5.8876,55,16,14784,15550,-23,-0.00022,67.1658,69.73383,0,392.50574,-0.00072,18456,325.19531,342.1767,0,10053,27566,0
0.10178,1.44122,403.78854,985.37353,32.59527,100,2834.67188,36.44389,100,99.91608,0,-1.86768,49.99575,50.90485,176.6586,839.60724,1988.06763,2838.8833,241.67146,987.83667,8.0738,8.82873,409.91699,46.60882,46.90704,12,12.25433,1.41388,0.27634,540833,540833,34.8877,35.1471,28.02564,54118,722.02148,763.19324,783,783.49713,11.9185,-2.8963,-1.143,3.7367,5.6897,47,16,14704,15522,-23,0,66.87643,69.3902,0,391.34839,0.00152,18286,323.31457,340.18738,0,10053,27569,0
0.10178,1.43466,403.78854,985.37353,32.59527,100,2838.8833,36.42748,100,99.91608,0,-1.86768,49.83979,50.90485,177.04009,841.78162,1991.88232,2844.63892,241.86223,991.31543,8.06664,8.82873,410.0192,46.6144,46.90704,12,12.25433,1.41312,0.2771,540833,540833,34.8877,35.13183,28.03081,54131,702.11792,763.19324,787,787.25751,11.98747,-3.0384,-1.3557,3.2493,5.5249,54,16,14656,15493,-23,-0.00022,66.50754,69.08276,0,390.02826,0.00123,18286,323.07941,339.31928,0,10053,27562,0
0.10178,1.43375,403.78854,985.37353,32.59527,100,2844.63892,36.42519,100,99.91608,0,-1.86768,49.87081,50.90485,175.70494,842.65137,1986.35107,2844.21777,241.48076,990.01093,7.98501,8.82873,410.12146,46.60672,46.90704,12,12.26196,1.41312,0.27634,540833,540833,34.91821,35.13183,28.02558,54129,704.52881,763.19324,782,781.64062,11.98765,-3.4444,-1.5962,3.0041,5.5841,84,8,14576,15448,-23,0,66.23264,68.77527,0,388.76227,0.0013,18180,322.37408,337.60126,0,10053,27566,0
0.10178,1.42963,403.78854,985.37353,32.59527,100,2844.21777,36.41489,100,99.91608,0,-1.86768,49.834,50.90485,176.84938,839.60724,1996.26904,2847.02539,241.28999,990.44586,7.95429,8.82873,410.17255,46.5613,46.90704,12,12.26196,1.41235,0.27557,540833,540833,34.90295,35.13183,28.0325,54127,704.54102,763.19324,785,785.28003,11.93649,-3.8553,-1.7141,3.1412,5.8457,53,8,14512,15426,-23,-0.00022,65.965,68.46783,0,389.19635,-0.00015,18153,320.87317,336.53424,0,10053,27566,0
0.10178,1.4194,403.78854,985.37353,32.59527,100,2847.02539,36.38934,100,99.91608,0,-1.86768,49.85023,50.90485,175.89565,842.21661,1999.13025,2842.95435,241.67146,989.57611,7.91708,8.3252,410.17255,46.55643,46.90704,12,12.26196,1.41312,0.27634,540833,540833,34.90295,35.13183,28.02642,54113,715.02075,763.19324,786,785.98486,11.85489,-4.0312,-1.6109,3.6423,6.1811,75,8,14448,15402,-23,-0.00022,65.71903,68.08813,0,386.55597,-0.00109,18071,320.99969,335.05133,0,10053,27560,0
0.10178,1.41711,403.78854,985.37353,32.59527,100,2842.95435,36.38361,100,99.91608,0,-1.87531,49.85169,50.90485,174.17903,840.04205,1980.05676,2850.25391,241.28999,989.14117,7.83653,7.65381,410.22366,46.53077,46.90704,12,12.26196,1.42685,0.27557,540833,540833,34.90295,35.1471,28.03162,54100,711.50513,763.19324,782,782.21106,11.80073,-3.878,-1.427,4.0236,6.2762,70,8,14384,15376,-23,-0.00022,65.48032,67.7807,0,384.80182,-0.0008,18007,320.38489,333.96631,0,10053,27567,0
0.10178,1.41254,403.78854,985.37353,32.59527,100,2850.25391,36.37217,100,99.93134,0,-1.86768,49.80009,50.90485,171.31805,836.12817,1986.92322,2852.35986,241.67146,990.01093,7.81508,7.59277,410.37701,46.41272,46.90704,12,12.26196,1.43143,0.27634,540833,540833,34.91821,35.13183,28.02558,54113,718.54248,763.19324,787,787.23163,11.80867,-3.5451,-1.2252,4.2311,6.2351,83,8,14320,15328,-23,-0.00022,65.18375,67.52747,0,384.56671,-0.00152,17916,319.22748,332.42914,0,10053,27566,0
0.10178,1.40384,403.78854,985.37353,32.59527,100,2852.35986,36.35043,100,99.90845,0,-1.86768,49.81807,50.90485,171.89023,829.60516,1962.12769,2838.32178,241.67146,989.14117,7.70904,7.62329,410.22366,46.36677,46.90704,12,12.26196,1.43143,0.2771,540833,540833,34.8877,35.13183,28.02645,54132,722.03369,763.19324,786,785.70404,11.8524,-3.1614,-1.1163,4.136,5.9792,90,8,14272,15309,-23,0,64.96674,67.25623,0,380.93176,0.00282,17777,319.86041,330.89191,0,10053,27565,0
0.10178,1.40186,403.78854,985.37353,32.59527,100,2838.32178,36.34547,100,99.91608,0,-1.86768,49.76646,50.90485,172.08101,830.90973,1974.14404,2843.37549,241.86223,990.01093,7.68466,7.63092,410.22366,46.32795,46.89941,12,12.26196,1.43143,0.2771,540833,540833,34.8877,35.13183,28.03251,54097,698.55957,763.19324,787,786.5069,11.93008,-2.9053,-1.1814,3.6287,5.6332,63,8,14208,15257,-23,-0.00022,64.76419,67.02112,0,381.6189,0.00145,17753,316.40625,330.18658,0,10055,27575,0
0.10178,1.39728,403.78854,985.37353,32.59527,100,2843.37549,36.33402,100,99.91608,0,-1.86768,49.74791,50.90485,172.08101,831.34473,1976.05127,2825.12598,241.86223,990.01093,7.61818,7.66144,410.32593,46.30927,46.90704,12,12.26196,1.43219,0.27634,540833,540833,34.8877,35.13183,28.0351,54102,705.50537,763.19324,783,782.86023,11.98265,-2.9995,-1.3235,3.2818,5.5224,99,8,14160,15235,-23,-0.00022,64.56888,66.67749,0,381.74554,0.00029,17751,317.7807,329.48138,0,10053,27557,0
0.10178,1.39697,403.78854,985.37353,32.59527,100,2825.12598,36.33326,100,99.90845,0,-1.86768,49.7111,50.90485,170.3644,831.34473,1972.42725,2833.96997,241.67146,990.44586,7.55092,7.63855,410.47928,46.25359,46.90704,12,12.26196,1.43219,0.2771,540833,540833,34.90295,35.11657,28.03334,54119,704.55933,763.19324,786,785.65344,11.99211,-3.2956,-1.5131,3.0558,5.5582,93,8,14112,15214,-23,0,64.4025,66.44244,0,381.58276,7.00E-05,17650,315.99036,327.81757,0,10053,27562,0
0.10178,1.39041,403.78854,985.37353,32.59527,100,2833.96997,36.31686,100,99.90845,0,-1.86768,49.69081,50.90485,169.79215,827.43085,1983.87146,2835.37378,242.05292,990.44586,7.49243,7.4173,410.37701,46.19986,46.90704,12,12.26196,1.43219,0.27634,540833,540833,34.8877,35.1471,28.02899,54103,718.573,763.19324,785,785.23773,11.96063,-3.6757,-1.6689,3.0529,5.7304,72,8,14064,15168,-23,-0.00022,64.19995,66.20734,0,378.7616,-0.00036,17637,314.41693,327.05804,0,10053,27566,0
0.10178,1.38416,403.78854,985.37353,32.59527,100,2835.37378,36.30122,100,99.91608,0,-1.86768,49.68878,50.90485,173.22537,826.1261,1982.53613,2832.70654,242.05292,990.01093,7.42366,7.40967,410.32593,46.15101,46.90704,12,12.26196,1.43219,0.2771,540833,540833,34.8877,35.13183,28.03162,54118,715.06348,763.19324,785,784.86054,11.90612,-3.9928,-1.7128,3.3203,5.9966,93,8,14016,15133,-23,-0.00022,63.99017,65.95416,0,380.67853,-0.0026,17600,313.18719,326.11762,0,10053,27564,0
0.10178,1.37942,403.78854,985.37353,32.59527,100,2832.70654,36.28939,100,99.91608,0,-1.86768,49.6337,50.90485,171.12727,833.95386,1991.69165,2841.12939,242.43439,990.88068,7.3791,7.40967,410.53037,46.11662,46.90704,12,12.25433,1.43143,0.27634,540833,540833,34.90295,35.11657,28.02987,54113,708.08716,763.19324,787,786.72211,11.83048,-4.002,-1.5679,3.7881,6.2216,109,8,13968,15114,-23,-0.00022,63.81656,65.71905,0,379.0509,-0.00202,17532,315.04987,324.9964,0,10056,27565,0
0.10178,1.3779,403.78854,985.37353,32.59527,100,2841.12939,36.28558,100,99.91608,0,-1.86768,49.61167,50.90485,170.93657,829.17017,1986.54175,2840.14648,241.86223,990.88068,7.25737,7.40967,410.53037,46.07665,46.90704,12,12.25433,1.43295,0.2771,540833,540833,34.8877,35.1471,28.02645,54095,698.51074,763.19324,786,785.97565,11.80504,-3.6941,-1.3133,4.1638,6.2655,96,8,13904,15067,-23,-0.00022,63.66464,65.53815,0,378.25519,-0.00015,17506,313.85638,324.48999,0,10056,27570,0
0.10178,1.3747,403.78854,985.37353,32.59527,100,2840.14648,36.27757,100,99.91608,0,-1.86768,49.55311,50.90485,172.08101,828.73535,1978.53088,2846.88501,241.86223,991.75043,7.25335,7.40967,410.47928,46.00903,46.90704,12,12.26196,1.43295,0.27634,540833,540833,34.90295,35.11657,28.03081,54103,708.08105,763.19324,784,784.1958,11.8136,-3.4534,-1.2051,4.2348,6.1776,120,8,13872,15042,-23,-0.00022,63.52719,65.3031,0,376.30206,-0.00109,17425,312.93402,323.1156,0,10053,27560,0
0.10178,1.36874,403.78854,985.37353,32.59527,100,2846.88501,36.26269,100,99.91608,0,-1.86768,49.5824,50.90485,170.7458,831.34473,1986.92322,2843.09473,242.24362,990.44586,7.20965,7.40967,410.58148,45.96011,46.90704,12,12.26196,1.43295,0.2771,540833,540833,34.8877,35.13183,28.02987,54111,708.05664,763.19324,785,784.59283,11.85357,-3.1219,-1.1094,4.1371,5.9759,95,8,13824,15011,-23,-0.00022,63.37528,65.0318,0,375.94037,0.00015,17372,313.16913,322.35602,0,10053,27566,0
0.10178,1.36554,403.78854,985.37353,32.59527,100,2843.09473,36.25468,100,99.91608,0,-1.86768,49.56211,50.90485,170.93657,828.30042,1970.71069,2837.19873,242.43439,990.44586,7.1056,7.40967,410.63263,45.90958,46.90704,12,12.26196,1.43295,0.27786,540833,540833,34.8877,35.11657,28.02649,54111,700.98267,763.19324,785,785.44293,11.9038,-2.9334,-1.1314,3.8485,5.7475,103,0,13792,14977,-23,-0.00022,63.20892,64.86902,0,376.50104,-0.00015,17338,311.97553,321.75928,0,10053,27570,0
0.10178,1.36234,403.78854,985.37353,32.59527,100,2837.19873,36.24667,100,99.9237,0,-1.86768,49.50529,50.90485,170.3644,828.73535,1978.72156,2843.37549,241.67146,991.31543,7.0237,7.40967,410.53037,45.86626,46.90704,12,12.26196,1.43219,0.2771,540833,540833,34.8877,35.11657,28.02824,54113,697.49145,763.19324,785,784.68756,11.95097,-2.9141,-1.2383,3.4856,5.5783,120,0,13760,14949,-23,0,63.08594,64.68823,0,375.01807,0.00166,17262,311.75855,320.72839,0,10056,27567,0
